track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,duration_ms_dt,trackName,artistName,total_played_duration,total_played_count
6A5jtaeUCK2GT8EQBhUWzf,0.389,0.68,1,-5.072,1,0.0288,0.0133,0.000588,0.276,0.838,200.017,spotify:track:6A5jtaeUCK2GT8EQBhUWzf,https://api.spotify.com/v1/tracks/6A5jtaeUCK2GT8EQBhUWzf,https://api.spotify.com/v1/audio-analysis/6A5jtaeUCK2GT8EQBhUWzf,294880,4,0 days 00:04:54.880000,KOI SEYO OTOME,kobasolo,0 days 00:04:54.945000,2
35ay7VDBY355v1ElCVsbIz,0.503,0.618,7,-6.06,0,0.0299,0.379,0.0,0.114,0.232,81.907,spotify:track:35ay7VDBY355v1ElCVsbIz,https://api.spotify.com/v1/tracks/35ay7VDBY355v1ElCVsbIz,https://api.spotify.com/v1/audio-analysis/35ay7VDBY355v1ElCVsbIz,233560,4,0 days 00:03:53.560000,Stonehenge,Ylvis,0 days 00:00:20.855000,3
010Y2Eklvzy2zSZnEBBC9K,0.557,0.215,8,-18.761,1,0.0317,0.977,0.913,0.0892,0.384,134.961,spotify:track:010Y2Eklvzy2zSZnEBBC9K,https://api.spotify.com/v1/tracks/010Y2Eklvzy2zSZnEBBC9K,https://api.spotify.com/v1/audio-analysis/010Y2Eklvzy2zSZnEBBC9K,81600,4,0 days 00:01:21.600000,"Main Title - From ""Eternal Sunshine of the Spotless Mind""/Score",Jon Brion,0 days 00:00:01.441000,1
3cCZXvAywRt6L0QSEjjY3Y,0.652,0.666,3,-4.0,1,0.029,0.578,0.0,0.171,0.377,117.069,spotify:track:3cCZXvAywRt6L0QSEjjY3Y,https://api.spotify.com/v1/tracks/3cCZXvAywRt6L0QSEjjY3Y,https://api.spotify.com/v1/audio-analysis/3cCZXvAywRt6L0QSEjjY3Y,319760,4,0 days 00:05:19.760000,Best Friend,Kana Nishino,0 days 00:20:05.863000,4
3rUbs8tR8O38qSPtgv5fHz,0.649,0.38,8,-11.504,1,0.0407,0.647,0.819,0.109,0.765,149.77,spotify:track:3rUbs8tR8O38qSPtgv5fHz,https://api.spotify.com/v1/tracks/3rUbs8tR8O38qSPtgv5fHz,https://api.spotify.com/v1/audio-analysis/3rUbs8tR8O38qSPtgv5fHz,140828,4,0 days 00:02:20.828000,No Expectations,AG,0 days 00:10:17.852000,3
1MAeLzBF3xsg6fpRZztyCD,0.629,0.151,11,-19.033,1,0.0738,0.955,0.945,0.109,0.202,75.982,spotify:track:1MAeLzBF3xsg6fpRZztyCD,https://api.spotify.com/v1/tracks/1MAeLzBF3xsg6fpRZztyCD,https://api.spotify.com/v1/audio-analysis/1MAeLzBF3xsg6fpRZztyCD,59933,4,0 days 00:00:59.933000,"Row - From ""Eternal Sunshine of the Spotless Mind""/Score",Jon Brion,0 days 00:01:09.503000,2
72gv4zhNvRVdQA0eOenCal,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,spotify:track:72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/tracks/72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/audio-analysis/72gv4zhNvRVdQA0eOenCal,212733,4,0 days 00:03:32.733000,Symphony (feat. Zara Larsson),Clean Bandit,0 days 00:07:04.918000,2
37KQoKxEc1BTqDSuWAOzRS,0.772,0.502,11,-7.039,1,0.137,0.537,0.0,0.157,0.506,119.995,spotify:track:37KQoKxEc1BTqDSuWAOzRS,https://api.spotify.com/v1/tracks/37KQoKxEc1BTqDSuWAOzRS,https://api.spotify.com/v1/audio-analysis/37KQoKxEc1BTqDSuWAOzRS,245813,4,0 days 00:04:05.813000,The Cabin,Ylvis,0 days 00:08:11.626000,2
1s9CGMNtvTPUnUrEC4vgfq,0.505,0.869,3,-3.909,1,0.0577,0.127,0.0,0.0692,0.737,136.908,spotify:track:1s9CGMNtvTPUnUrEC4vgfq,https://api.spotify.com/v1/tracks/1s9CGMNtvTPUnUrEC4vgfq,https://api.spotify.com/v1/audio-analysis/1s9CGMNtvTPUnUrEC4vgfq,231971,4,0 days 00:03:51.971000,Full power hero,kobasolo,0 days 00:07:45.146000,2
1XUKCc4okefUnh5QofDQ5q,0.572,0.8,5,-4.009,1,0.054,0.0194,0.0,0.114,0.635,151.49,spotify:track:1XUKCc4okefUnh5QofDQ5q,https://api.spotify.com/v1/tracks/1XUKCc4okefUnh5QofDQ5q,https://api.spotify.com/v1/audio-analysis/1XUKCc4okefUnh5QofDQ5q,309627,4,0 days 00:05:09.627000,好きだ。 feat.えみい,kobasolo,0 days 00:25:48.130000,6
7e3JeMmuteFbUJuUjH1RfS,0.374,0.383,0,-9.347,1,0.0298,0.943,9.39e-05,0.13,0.203,70.131,spotify:track:7e3JeMmuteFbUJuUjH1RfS,https://api.spotify.com/v1/tracks/7e3JeMmuteFbUJuUjH1RfS,https://api.spotify.com/v1/audio-analysis/7e3JeMmuteFbUJuUjH1RfS,198800,4,0 days 00:03:18.800000,Ada Di Sana,Danilla,0 days 00:12:44.337000,3
1IBjfOO56IST9SqCdZVVLE,0.198,0.607,0,-5.181,1,0.0388,0.0117,0.0591,0.0899,0.153,142.361,spotify:track:1IBjfOO56IST9SqCdZVVLE,https://api.spotify.com/v1/tracks/1IBjfOO56IST9SqCdZVVLE,https://api.spotify.com/v1/audio-analysis/1IBjfOO56IST9SqCdZVVLE,212958,4,0 days 00:03:32.958000,Where We Come Alive,Ruelle,0 days 00:10:51.438000,3
0zz23sDNfQ0onyVh80GwqF,0.431,0.966,0,-2.729,1,0.0832,0.00128,0.0,0.128,0.571,144.983,spotify:track:0zz23sDNfQ0onyVh80GwqF,https://api.spotify.com/v1/tracks/0zz23sDNfQ0onyVh80GwqF,https://api.spotify.com/v1/audio-analysis/0zz23sDNfQ0onyVh80GwqF,247493,4,0 days 00:04:07.493000,Raise your flag,MAN WITH A MISSION,0 days 00:12:22.479000,3
1o9F7gbepVmGLaIHnbyALx,0.359,0.722,7,-4.486,1,0.0383,0.0232,0.00109,0.103,0.475,96.419,spotify:track:1o9F7gbepVmGLaIHnbyALx,https://api.spotify.com/v1/tracks/1o9F7gbepVmGLaIHnbyALx,https://api.spotify.com/v1/audio-analysis/1o9F7gbepVmGLaIHnbyALx,203413,3,0 days 00:03:23.413000,I'm Beginning to Think You Prefer Beverly Hills 90210 to Me,Fight Like Apes,0 days 00:06:46.826000,2
58zsLZPvfflaiIbNWoA22O,0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087,spotify:track:58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/tracks/58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/audio-analysis/58zsLZPvfflaiIbNWoA22O,200187,4,0 days 00:03:20.187000,Human,Rag'n'Bone Man,0 days 00:08:53.092000,2
4uvjOKsp7mSjrDhWdkLPBY,0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,spotify:track:4uvjOKsp7mSjrDhWdkLPBY,https://api.spotify.com/v1/tracks/4uvjOKsp7mSjrDhWdkLPBY,https://api.spotify.com/v1/audio-analysis/4uvjOKsp7mSjrDhWdkLPBY,228840,4,0 days 00:03:48.840000,I Think We're Alone Now,Tiffany,0 days 00:11:41.622000,4
5RO6iyIl4y6s5yfy7oKGZT,0.366,0.856,0,-6.448,1,0.0505,0.0632,0.0,0.101,0.559,169.952,spotify:track:5RO6iyIl4y6s5yfy7oKGZT,https://api.spotify.com/v1/tracks/5RO6iyIl4y6s5yfy7oKGZT,https://api.spotify.com/v1/audio-analysis/5RO6iyIl4y6s5yfy7oKGZT,309093,4,0 days 00:05:09.093000,Cold Sun,Aimer,0 days 00:10:18.186000,2
4dmX8kOAKPADiVVNpLMnbE,0.57,0.24,4,-10.26,1,0.0269,0.709,0.000101,0.142,0.451,74.011,spotify:track:4dmX8kOAKPADiVVNpLMnbE,https://api.spotify.com/v1/tracks/4dmX8kOAKPADiVVNpLMnbE,https://api.spotify.com/v1/audio-analysis/4dmX8kOAKPADiVVNpLMnbE,294880,4,0 days 00:04:54.880000,Back-to-back,kobasolo,0 days 00:00:17.207000,1
318CwhlHyuxroBtuoeh3oR,0.535,0.508,2,-5.996,0,0.0318,0.233,0.0,0.0993,0.236,134.567,spotify:track:318CwhlHyuxroBtuoeh3oR,https://api.spotify.com/v1/tracks/318CwhlHyuxroBtuoeh3oR,https://api.spotify.com/v1/audio-analysis/318CwhlHyuxroBtuoeh3oR,245173,4,0 days 00:04:05.173000,Dead Man's Arms,Bishop Briggs,0 days 00:07:17.654000,2
3rSVLcwdWUKluv19oLcW8k,0.51,0.93,9,-6.079,1,0.114,0.02,0.00567,0.205,0.661,159.872,spotify:track:3rSVLcwdWUKluv19oLcW8k,https://api.spotify.com/v1/tracks/3rSVLcwdWUKluv19oLcW8k,https://api.spotify.com/v1/audio-analysis/3rSVLcwdWUKluv19oLcW8k,297187,4,0 days 00:04:57.187000,Bendera - New Version,Cokelat,0 days 00:08:18.264000,2
5HOpkTTVcmZHnthgyxrIL8,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008,spotify:track:5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/tracks/5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/audio-analysis/5HOpkTTVcmZHnthgyxrIL8,213708,4,0 days 00:03:33.708000,The Fox (What Does the Fox Say?),Ylvis,0 days 00:06:06.011000,2
5jnrG3zzEpTQlgwdZtbKzt,0.456,0.956,5,-1.894,1,0.0468,0.000228,0.0,0.366,0.721,182.013,spotify:track:5jnrG3zzEpTQlgwdZtbKzt,https://api.spotify.com/v1/tracks/5jnrG3zzEpTQlgwdZtbKzt,https://api.spotify.com/v1/audio-analysis/5jnrG3zzEpTQlgwdZtbKzt,240400,4,0 days 00:04:00.400000,シルエット feat.MICO,kobasolo,0 days 00:08:00.800000,2
2W12VIuXFF4Ir4NiHL1lLP,0.711,0.852,9,-3.587,0,0.0359,0.0708,0.0,0.154,0.82,121.023,spotify:track:2W12VIuXFF4Ir4NiHL1lLP,https://api.spotify.com/v1/tracks/2W12VIuXFF4Ir4NiHL1lLP,https://api.spotify.com/v1/audio-analysis/2W12VIuXFF4Ir4NiHL1lLP,276252,4,0 days 00:04:36.252000,Password,THREE1989,0 days 00:09:12.504000,2
5viFjDGTnrApmUY5c8qkfw,0.395,0.375,0,-7.948,1,0.034,0.225,0.0,0.145,0.131,121.04,spotify:track:5viFjDGTnrApmUY5c8qkfw,https://api.spotify.com/v1/tracks/5viFjDGTnrApmUY5c8qkfw,https://api.spotify.com/v1/audio-analysis/5viFjDGTnrApmUY5c8qkfw,175594,4,0 days 00:02:55.594000,A Whole New World,Mena Massoud,0 days 00:05:51.186000,3
4PIHYNRdvdIi4l9pYOpEiO,0.533,0.948,0,-2.509,1,0.0437,2.61e-05,0.0,0.101,0.727,103.984,spotify:track:4PIHYNRdvdIi4l9pYOpEiO,https://api.spotify.com/v1/tracks/4PIHYNRdvdIi4l9pYOpEiO,https://api.spotify.com/v1/audio-analysis/4PIHYNRdvdIi4l9pYOpEiO,266000,4,0 days 00:04:26,your way,MAN WITH A MISSION,0 days 00:04:26,1
2j3g68OQNQKEmQW7kDJeKO,0.737,0.276,8,-19.635,1,0.776,0.536,0.0,0.348,0.588,84.601,spotify:track:2j3g68OQNQKEmQW7kDJeKO,https://api.spotify.com/v1/tracks/2j3g68OQNQKEmQW7kDJeKO,https://api.spotify.com/v1/audio-analysis/2j3g68OQNQKEmQW7kDJeKO,166403,5,0 days 00:02:46.403000,Goofy's Trial,Pink Guy,0 days 00:02:46.402000,1
3X0LdGX9h0ibbhvlt84mDr,0.716,0.869,11,-3.4,1,0.0277,0.0551,0.000637,0.0687,0.859,106.012,spotify:track:3X0LdGX9h0ibbhvlt84mDr,https://api.spotify.com/v1/tracks/3X0LdGX9h0ibbhvlt84mDr,https://api.spotify.com/v1/audio-analysis/3X0LdGX9h0ibbhvlt84mDr,281867,4,0 days 00:04:41.867000,明日はきっといい日になる feat.えみい,kobasolo,0 days 00:09:23.732000,2
3caU1bQ00F86hp6ZH51xYM,0.697,0.863,9,-2.617,0,0.0744,0.0981,1.28e-05,0.115,0.761,119.975,spotify:track:3caU1bQ00F86hp6ZH51xYM,https://api.spotify.com/v1/tracks/3caU1bQ00F86hp6ZH51xYM,https://api.spotify.com/v1/audio-analysis/3caU1bQ00F86hp6ZH51xYM,169720,4,0 days 00:02:49.720000,SHINOBIZM,kobasolo,0 days 00:08:29.160000,3
4RnTtcA2xemsv3CtDHM8KD,0.636,0.27,3,-9.301,1,0.0341,0.88,0.0,0.112,0.518,143.885,spotify:track:4RnTtcA2xemsv3CtDHM8KD,https://api.spotify.com/v1/tracks/4RnTtcA2xemsv3CtDHM8KD,https://api.spotify.com/v1/audio-analysis/4RnTtcA2xemsv3CtDHM8KD,230587,4,0 days 00:03:50.587000,奏(かなで) feat.安果音,kobasolo,0 days 00:03:50.586000,1
2e0TrFtmc81uvoIHR2YDaF,0.568,0.531,5,-5.753,0,0.042,0.548,0.0022,0.0892,0.274,173.902,spotify:track:2e0TrFtmc81uvoIHR2YDaF,https://api.spotify.com/v1/tracks/2e0TrFtmc81uvoIHR2YDaF,https://api.spotify.com/v1/audio-analysis/2e0TrFtmc81uvoIHR2YDaF,275122,4,0 days 00:04:35.122000,Breathe,Tut Tut Child,0 days 00:04:35.724000,2
4ZxOuNHhpyOj4gv52MtQpT,0.786,0.852,8,-2.687,1,0.0813,0.0687,0.0,0.0759,0.455,125.036,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,https://api.spotify.com/v1/tracks/4ZxOuNHhpyOj4gv52MtQpT,https://api.spotify.com/v1/audio-analysis/4ZxOuNHhpyOj4gv52MtQpT,213264,4,0 days 00:03:33.264000,As If It's Your Last,BLACKPINK,0 days 00:05:53,3
18jJijhjv7bOytTRBQlzVG,0.666,0.807,2,-3.267,1,0.0298,0.345,3.05e-06,0.332,0.885,128.061,spotify:track:18jJijhjv7bOytTRBQlzVG,https://api.spotify.com/v1/tracks/18jJijhjv7bOytTRBQlzVG,https://api.spotify.com/v1/audio-analysis/18jJijhjv7bOytTRBQlzVG,277147,4,0 days 00:04:37.147000,I love you so much but I can't tell you,kobasolo,0 days 00:04:37.146000,1
5Z2TvUNflVYGsoFGkvAKzE,0.327,0.269,4,-12.912,1,0.0339,0.825,0.000234,0.108,0.0857,141.514,spotify:track:5Z2TvUNflVYGsoFGkvAKzE,https://api.spotify.com/v1/tracks/5Z2TvUNflVYGsoFGkvAKzE,https://api.spotify.com/v1/audio-analysis/5Z2TvUNflVYGsoFGkvAKzE,292693,4,0 days 00:04:52.693000,Without You,for KING & COUNTRY,0 days 00:09:45.386000,2
0CokSRCu5hZgPxcZBaEzVE,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,spotify:track:0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE,220454,4,0 days 00:03:40.454000,Glorious (feat. Skylar Grey),Macklemore,0 days 00:07:20.908000,2
5ghIJDpPoe3CfHMGu71E6T,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,spotify:track:5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,301920,4,0 days 00:05:01.920000,Smells Like Teen Spirit,Nirvana,0 days 00:08:22,3
7v2pODcmutuS5cPXxCLOuC,0.539,0.193,1,-10.522,1,0.0317,0.873,0.0,0.0931,0.194,134.103,spotify:track:7v2pODcmutuS5cPXxCLOuC,https://api.spotify.com/v1/tracks/7v2pODcmutuS5cPXxCLOuC,https://api.spotify.com/v1/audio-analysis/7v2pODcmutuS5cPXxCLOuC,229760,4,0 days 00:03:49.760000,糸 feat.安果音,kobasolo,0 days 00:04:31.479000,2
2RttW7RAu5nOAfq6YFvApB,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,spotify:track:2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,207520,4,0 days 00:03:27.520000,Happier,Ed Sheeran,0 days 00:03:27.520000,1
7ComeQv7Lj3XbEpuY4TyHE,0.663,0.882,7,-3.382,1,0.0616,0.0187,0.0,0.131,0.894,130.991,spotify:track:7ComeQv7Lj3XbEpuY4TyHE,https://api.spotify.com/v1/tracks/7ComeQv7Lj3XbEpuY4TyHE,https://api.spotify.com/v1/audio-analysis/7ComeQv7Lj3XbEpuY4TyHE,231493,4,0 days 00:03:51.493000,君じゃなきゃダメみたい,Masayoshi Oishi,0 days 00:07:42.986000,2
5ivhfpfnoHhD8rUI2t3aJG,0.414,0.972,9,-2.41,0,0.258,0.00721,0.0,0.3,0.395,170.957,spotify:track:5ivhfpfnoHhD8rUI2t3aJG,https://api.spotify.com/v1/tracks/5ivhfpfnoHhD8rUI2t3aJG,https://api.spotify.com/v1/audio-analysis/5ivhfpfnoHhD8rUI2t3aJG,244173,4,0 days 00:04:04.173000,IGNITE,Eir Aoi,0 days 00:01:20.367000,1
6vI9b0UZMbje1SHlIEir5Z,0.243,0.653,8,-8.818,1,0.0559,0.153,0.000246,0.0741,0.149,85.561,spotify:track:6vI9b0UZMbje1SHlIEir5Z,https://api.spotify.com/v1/tracks/6vI9b0UZMbje1SHlIEir5Z,https://api.spotify.com/v1/audio-analysis/6vI9b0UZMbje1SHlIEir5Z,144397,3,0 days 00:02:24.397000,Forbidden Codex,Hoskey,0 days 00:00:08.926000,1
5WnPPuttuxYw0jyFnQYpcp,0.558,0.753,5,-4.584,0,0.0389,0.000407,0.111,0.0837,0.098,127.979,spotify:track:5WnPPuttuxYw0jyFnQYpcp,https://api.spotify.com/v1/tracks/5WnPPuttuxYw0jyFnQYpcp,https://api.spotify.com/v1/audio-analysis/5WnPPuttuxYw0jyFnQYpcp,417315,4,0 days 00:06:57.315000,Crossroad,Au5,0 days 00:06:57.314000,1
0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4,0 days 00:02:37.560000,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0 days 00:02:38.040000,1
296F2Gc1XXhlif714hHhIM,0.511,0.771,5,-5.453,1,0.0416,0.128,2.02e-06,0.099,0.198,127.988,spotify:track:296F2Gc1XXhlif714hHhIM,https://api.spotify.com/v1/tracks/296F2Gc1XXhlif714hHhIM,https://api.spotify.com/v1/audio-analysis/296F2Gc1XXhlif714hHhIM,236250,4,0 days 00:03:56.250000,Worth It,Reunify,0 days 00:09:01.337000,3
6xw8nbK6IJe8pBHgBL0raJ,0.571,0.953,0,-5.182,1,0.0487,0.09,0.0,0.051,0.541,105.018,spotify:track:6xw8nbK6IJe8pBHgBL0raJ,https://api.spotify.com/v1/tracks/6xw8nbK6IJe8pBHgBL0raJ,https://api.spotify.com/v1/audio-analysis/6xw8nbK6IJe8pBHgBL0raJ,196576,4,0 days 00:03:16.576000,Make It Up,Lights Follow,0 days 00:13:06.300000,4
0ozCiYwzpYkb7N4etcjrnh,0.592,0.347,9,-12.168,1,0.041,0.915,0.0712,0.647,0.469,126.895,spotify:track:0ozCiYwzpYkb7N4etcjrnh,https://api.spotify.com/v1/tracks/0ozCiYwzpYkb7N4etcjrnh,https://api.spotify.com/v1/audio-analysis/0ozCiYwzpYkb7N4etcjrnh,297987,4,0 days 00:04:57.987000,Senja Di Ambang Pilu,Danilla,0 days 00:09:55.972000,2
2gtnJkNljseiaUAozVAsjM,0.446,0.934,2,-3.398,1,0.0458,9.37e-05,0.108,0.263,0.472,101.003,spotify:track:2gtnJkNljseiaUAozVAsjM,https://api.spotify.com/v1/tracks/2gtnJkNljseiaUAozVAsjM,https://api.spotify.com/v1/audio-analysis/2gtnJkNljseiaUAozVAsjM,260227,3,0 days 00:04:20.227000,Time to Pretend - Super Clean Version,MGMT,0 days 00:04:22.720000,3
4mZFD3jRyZarwONgbJodQM,0.618,0.876,7,-9.07,1,0.0556,0.0109,0.0508,0.223,0.381,124.959,spotify:track:4mZFD3jRyZarwONgbJodQM,https://api.spotify.com/v1/tracks/4mZFD3jRyZarwONgbJodQM,https://api.spotify.com/v1/audio-analysis/4mZFD3jRyZarwONgbJodQM,233587,4,0 days 00:03:53.587000,Garuda Di Dadaku,NTRL,0 days 00:07:47.172000,2
5hQll2t2rfpVARhVjDVOYJ,0.424,0.899,11,-3.937,0,0.0572,0.0034,8.1e-05,0.223,0.74,171.832,spotify:track:5hQll2t2rfpVARhVjDVOYJ,https://api.spotify.com/v1/tracks/5hQll2t2rfpVARhVjDVOYJ,https://api.spotify.com/v1/audio-analysis/5hQll2t2rfpVARhVjDVOYJ,255293,4,0 days 00:04:15.293000,Oddloop,frederic,0 days 00:08:30.586000,2
0lheBnCG6GonaIsznGzGUI,0.495,0.333,7,-9.3,0,0.0294,0.929,0.0178,0.125,0.103,125.62,spotify:track:0lheBnCG6GonaIsznGzGUI,https://api.spotify.com/v1/tracks/0lheBnCG6GonaIsznGzGUI,https://api.spotify.com/v1/audio-analysis/0lheBnCG6GonaIsznGzGUI,193291,3,0 days 00:03:13.291000,Lament of Orpheus,Darren Korb,0 days 00:03:13.290000,1
5uiqrM9NLgnoAkJeqJqdlt,0.374,0.715,5,-7.927,1,0.0277,0.00191,0.826,0.105,0.328,178.035,spotify:track:5uiqrM9NLgnoAkJeqJqdlt,https://api.spotify.com/v1/tracks/5uiqrM9NLgnoAkJeqJqdlt,https://api.spotify.com/v1/audio-analysis/5uiqrM9NLgnoAkJeqJqdlt,145048,4,0 days 00:02:25.048000,No Escape,Darren Korb,0 days 00:01:06.711000,3
3DH7WEURyZjiAHnDbDD7s9,0.592,0.889,5,-5.684,1,0.0309,0.0749,0.933,0.185,0.602,99.947,spotify:track:3DH7WEURyZjiAHnDbDD7s9,https://api.spotify.com/v1/tracks/3DH7WEURyZjiAHnDbDD7s9,https://api.spotify.com/v1/audio-analysis/3DH7WEURyZjiAHnDbDD7s9,69244,4,0 days 00:01:09.244000,A Proper Story,Darren Korb,0 days 00:00:09.210000,1
5lfoxLv56xGnP8CDLfhA7r,0.357,0.933,5,-4.082,1,0.0698,2.06e-05,0.903,0.315,0.139,118.145,spotify:track:5lfoxLv56xGnP8CDLfhA7r,https://api.spotify.com/v1/tracks/5lfoxLv56xGnP8CDLfhA7r,https://api.spotify.com/v1/audio-analysis/5lfoxLv56xGnP8CDLfhA7r,258497,4,0 days 00:04:18.497000,The Unseen Ones,Darren Korb,0 days 02:55:53.404000,43
5N4uTnnwvnREF8qQyCOd7p,0.497,0.212,0,-12.335,0,0.0275,0.948,0.0394,0.178,0.167,76.084,spotify:track:5N4uTnnwvnREF8qQyCOd7p,https://api.spotify.com/v1/tracks/5N4uTnnwvnREF8qQyCOd7p,https://api.spotify.com/v1/audio-analysis/5N4uTnnwvnREF8qQyCOd7p,178829,4,0 days 00:02:58.829000,Good Riddance,Darren Korb,0 days 00:06:30.340000,4
5M8tCPBRAGdAVAyKIaEh9l,0.306,0.66,5,-4.952,1,0.0341,0.405,0.00149,0.18,0.136,154.042,spotify:track:5M8tCPBRAGdAVAyKIaEh9l,https://api.spotify.com/v1/tracks/5M8tCPBRAGdAVAyKIaEh9l,https://api.spotify.com/v1/audio-analysis/5M8tCPBRAGdAVAyKIaEh9l,250237,4,0 days 00:04:10.237000,In the Blood,Darren Korb,0 days 00:00:00.977000,1
3s5dXFe9vDNVhLg332B0Yy,0.635,0.773,0,-5.227,1,0.0772,0.129,6.98e-06,0.0562,0.659,93.107,spotify:track:3s5dXFe9vDNVhLg332B0Yy,https://api.spotify.com/v1/tracks/3s5dXFe9vDNVhLg332B0Yy,https://api.spotify.com/v1/audio-analysis/3s5dXFe9vDNVhLg332B0Yy,239600,4,0 days 00:03:59.600000,Staying Alive,Electro Deluxe,0 days 00:35:19.240000,9
17hSLQssl4Mo6htOKxSpN1,0.855,0.214,8,-13.948,1,0.098,0.679,0.0,0.118,0.661,121.934,spotify:track:17hSLQssl4Mo6htOKxSpN1,https://api.spotify.com/v1/tracks/17hSLQssl4Mo6htOKxSpN1,https://api.spotify.com/v1/audio-analysis/17hSLQssl4Mo6htOKxSpN1,107705,4,0 days 00:01:47.705000,The Girl from Ipanema,Elise Trouw,0 days 00:34:06.399000,20
0YMeOermYNkQRit6AvxZhX,0.75,0.653,5,-10.013,0,0.207,0.226,0.0,0.105,0.798,118.004,spotify:track:0YMeOermYNkQRit6AvxZhX,https://api.spotify.com/v1/tracks/0YMeOermYNkQRit6AvxZhX,https://api.spotify.com/v1/audio-analysis/0YMeOermYNkQRit6AvxZhX,247519,4,0 days 00:04:07.519000,Denim Jacket,Sammy Rae & The Friends,0 days 00:46:20.798000,13
205ReiW26kS1pcoqUNpEzi,0.776,0.956,6,-2.964,1,0.073,0.169,0.795,0.903,0.929,150.988,spotify:track:205ReiW26kS1pcoqUNpEzi,https://api.spotify.com/v1/tracks/205ReiW26kS1pcoqUNpEzi,https://api.spotify.com/v1/audio-analysis/205ReiW26kS1pcoqUNpEzi,165819,4,0 days 00:02:45.819000,How to Get What You Want,Elise Trouw,0 days 01:52:39.717000,48
1x05ZRPr2FprwUP7MjWefh,0.703,0.691,1,-6.121,1,0.0417,0.00544,0.0914,0.23,0.715,164.101,spotify:track:1x05ZRPr2FprwUP7MjWefh,https://api.spotify.com/v1/tracks/1x05ZRPr2FprwUP7MjWefh,https://api.spotify.com/v1/audio-analysis/1x05ZRPr2FprwUP7MjWefh,190648,4,0 days 00:03:10.648000,Hypotheticals - Edit,Lake Street Dive,0 days 11:57:59.716000,244
0wPsxtjqWKJhSvrnyAjpHy,0.829,0.337,6,-8.895,0,0.0429,0.00267,0.182,0.105,0.36,125.007,spotify:track:0wPsxtjqWKJhSvrnyAjpHy,https://api.spotify.com/v1/tracks/0wPsxtjqWKJhSvrnyAjpHy,https://api.spotify.com/v1/audio-analysis/0wPsxtjqWKJhSvrnyAjpHy,153600,4,0 days 00:02:33.600000,Where We Wanna Be,Daði Freyr,0 days 00:02:33.600000,1
04IFKvwCnGVIsvV7FGYysk,0.755,0.379,5,-10.981,1,0.085,0.111,1.49e-06,0.0388,0.905,98.993,spotify:track:04IFKvwCnGVIsvV7FGYysk,https://api.spotify.com/v1/tracks/04IFKvwCnGVIsvV7FGYysk,https://api.spotify.com/v1/audio-analysis/04IFKvwCnGVIsvV7FGYysk,211040,4,0 days 00:03:31.040000,Mmmbop,Scary Pockets,0 days 00:39:23.506000,14
6CymvIvL8XVmXnGRREmWBX,0.754,0.75,4,-6.349,0,0.0519,0.181,0.413,0.0665,0.809,114.968,spotify:track:6CymvIvL8XVmXnGRREmWBX,https://api.spotify.com/v1/tracks/6CymvIvL8XVmXnGRREmWBX,https://api.spotify.com/v1/audio-analysis/6CymvIvL8XVmXnGRREmWBX,190027,4,0 days 00:03:10.027000,Five in the Morning,Ripe,0 days 00:15:21.107000,6
